dataset,index,method,target_mode,aggregation,view,budget_unit,fraction,eligible,gold,budget,gold_density,ceiling,random_expected_recall,recall,precision,ceiling_adjusted_recall,cutoff,cutoff_tie_size,recall_tie_low,recall_tie_high
vt_h10_c1,90,REAGENT,answer_only,signed_sum,raw,eligible_body_tokens,0.3,328,100,99,0.3048780487804878,0.99,0.3018292682926829,0.44,0.4444444444444444,0.4444444444444444,23.949443817138672,37,0.35,0.46
vt_h10_c1,90,REAGENT,answer_only,signed_sum,raw,eligible_body_tokens,0.4,328,100,132,0.3048780487804878,1.0,0.4024390243902439,0.52,0.3939393939393939,0.52,20.955867767333984,43,0.52,0.59
vt_h10_c1,90,CLP,answer_only,signed_sum,raw,eligible_body_tokens,0.1,328,100,33,0.3048780487804878,0.33,0.10060975609756098,0.09,0.2727272727272727,0.2727272727272727,76986536.0,44,0.06,0.17
vt_h10_c1,90,CLP,answer_only,signed_sum,raw,eligible_body_tokens,0.2,328,100,66,0.3048780487804878,0.66,0.20121951219512196,0.26,0.3939393939393939,0.3939393939393939,63701996.0,37,0.19,0.34
vt_h10_c1,90,CLP,answer_only,signed_sum,raw,eligible_body_tokens,0.3,328,100,99,0.3048780487804878,0.99,0.3018292682926829,0.34,0.3434343434343434,0.3434343434343434,59909804.0,43,0.34,0.44
vt_h10_c1,90,CLP,answer_only,signed_sum,raw,eligible_body_tokens,0.4,328,100,132,0.3048780487804878,1.0,0.4024390243902439,0.47,0.3560606060606061,0.47,54744536.0,44,0.44,0.52
vt_h10_c1,90,IFR,answer_only,signed_sum,raw,eligible_body_tokens,0.1,328,100,33,0.3048780487804878,0.33,0.10060975609756098,0.33,1.0,1.0,0.922940731048584,1,0.33,0.33
vt_h10_c1,90,IFR,answer_only,signed_sum,raw,eligible_body_tokens,0.2,328,100,66,0.3048780487804878,0.66,0.20121951219512196,0.66,1.0,1.0,0.5313077569007874,1,0.66,0.66
vt_h10_c1,90,IFR,answer_only,signed_sum,raw,eligible_body_tokens,0.3,328,100,99,0.3048780487804878,0.99,0.3018292682926829,0.86,0.8686868686868687,0.8686868686868687,0.21853534877300262,1,0.86,0.86
vt_h10_c1,90,IFR,answer_only,signed_sum,raw,eligible_body_tokens,0.4,328,100,132,0.3048780487804878,1.0,0.4024390243902439,0.96,0.7272727272727273,0.96,0.10667157918214798,1,0.96,0.96
vt_h10_c1,90,AttnLRP,answer_only,signed_sum,raw,eligible_body_tokens,0.1,328,100,33,0.3048780487804878,0.33,0.10060975609756098,0.33,1.0,1.0,2.3668580055236816,1,0.33,0.33
vt_h10_c1,90,AttnLRP,answer_only,signed_sum,raw,eligible_body_tokens,0.2,328,100,66,0.3048780487804878,0.66,0.20121951219512196,0.64,0.9696969696969697,0.9696969696969697,0.9166321754455566,1,0.64,0.64
vt_h10_c1,90,AttnLRP,answer_only,signed_sum,raw,eligible_body_tokens,0.3,328,100,99,0.3048780487804878,0.99,0.3018292682926829,0.78,0.7878787878787878,0.7878787878787878,0.5245895385742188,1,0.78,0.78
vt_h10_c1,90,AttnLRP,answer_only,signed_sum,raw,eligible_body_tokens,0.4,328,100,132,0.3048780487804878,1.0,0.4024390243902439,0.89,0.6742424242424242,0.89,0.33664292097091675,1,0.89,0.89
vt_h10_c1,90,FT_K1,answer_only,signed_sum,raw,eligible_body_tokens,0.1,328,100,33,0.3048780487804878,0.33,0.10060975609756098,0.33,1.0,1.0,0.31529057025909424,1,0.33,0.33
vt_h10_c1,90,FT_K1,answer_only,signed_sum,raw,eligible_body_tokens,0.2,328,100,66,0.3048780487804878,0.66,0.20121951219512196,0.66,1.0,1.0,0.16700921952724457,1,0.66,0.66
vt_h10_c1,90,FT_K1,answer_only,signed_sum,raw,eligible_body_tokens,0.3,328,100,99,0.3048780487804878,0.99,0.3018292682926829,0.86,0.8686868686868687,0.8686868686868687,0.0774708017706871,1,0.86,0.86
vt_h10_c1,90,FT_K1,answer_only,signed_sum,raw,eligible_body_tokens,0.4,328,100,132,0.3048780487804878,1.0,0.4024390243902439,1.0,0.7575757575757576,1.0,0.04879895597696304,1,1.0,1.0
vt_h10_c1,91,DT,answer_only,signed_sum,raw,eligible_body_tokens,0.1,334,106,34,0.31736526946107785,0.32075471698113206,0.10179640718562874,0.32075471698113206,1.0,1.0,1.2297804355621338,1,0.32075471698113206,0.32075471698113206
vt_h10_c1,91,DT,answer_only,signed_sum,raw,eligible_body_tokens,0.2,334,106,67,0.31736526946107785,0.6320754716981132,0.20059880239520958,0.6320754716981132,1.0,1.0,0.5884193181991577,1,0.6320754716981132,0.6320754716981132
vt_h10_c1,91,DT,answer_only,signed_sum,raw,eligible_body_tokens,0.3,334,106,101,0.31736526946107785,0.9528301886792453,0.3023952095808383,0.839622641509434,0.8811881188118812,0.8811881188118812,0.12124178558588028,1,0.839622641509434,0.839622641509434
vt_h10_c1,91,DT,answer_only,signed_sum,raw,eligible_body_tokens,0.4,334,106,134,0.31736526946107785,1.0,0.40119760479041916,0.8962264150943396,0.7089552238805971,0.8962264150943396,0.07021312415599823,1,0.8962264150943396,0.8962264150943396
vt_h10_c1,91,FT_K3,answer_only,signed_sum,raw,eligible_body_tokens,0.1,334,106,34,0.31736526946107785,0.32075471698113206,0.10179640718562874,0.32075471698113206,1.0,1.0,0.32269904017448425,1,0.32075471698113206,0.32075471698113206
vt_h10_c1,91,FT_K3,answer_only,signed_sum,raw,eligible_body_tokens,0.2,334,106,67,0.31736526946107785,0.6320754716981132,0.20059880239520958,0.6320754716981132,1.0,1.0,0.20920132100582123,1,0.6320754716981132,0.6320754716981132
vt_h10_c1,91,FT_K3,answer_only,signed_sum,raw,eligible_body_tokens,0.3,334,106,101,0.31736526946107785,0.9528301886792453,0.3023952095808383,0.8301886792452831,0.8712871287128713,0.8712871287128713,0.08522247523069382,1,0.8301886792452831,0.8301886792452831
vt_h10_c1,91,FT_K3,answer_only,signed_sum,raw,eligible_body_tokens,0.4,334,106,134,0.31736526946107785,1.0,0.40119760479041916,0.9905660377358491,0.7835820895522388,0.9905660377358491,0.055062368512153625,1,0.9905660377358491,0.9905660377358491
vt_h10_c1,91,Perturbation,answer_only,signed_sum,raw,eligible_body_tokens,0.1,334,106,34,0.31736526946107785,0.32075471698113206,0.10179640718562874,0.10377358490566038,0.3235294117647059,0.3235294117647059,46.81557846069336,44,0.09433962264150944,0.18867924528301888
vt_h10_c1,91,Perturbation,answer_only,signed_sum,raw,eligible_body_tokens,0.2,334,106,67,0.31736526946107785,0.6320754716981132,0.20059880239520958,0.27358490566037735,0.43283582089552236,0.43283582089552236,40.01121139526367,28,0.22641509433962265,0.27358490566037735
vt_h10_c1,91,Perturbation,answer_only,signed_sum,raw,eligible_body_tokens,0.3,334,106,101,0.31736526946107785,0.9528301886792453,0.3023952095808383,0.3584905660377358,0.37623762376237624,0.37623762376237624,39.20913314819336,44,0.3018867924528302,0.44339622641509435
vt_h10_c1,91,Perturbation,answer_only,signed_sum,raw,eligible_body_tokens,0.4,334,106,134,0.31736526946107785,1.0,0.40119760479041916,0.5283018867924528,0.417910447761194,0.5283018867924528,33.69675064086914,44,0.44339622641509435,0.6132075471698113
vt_h10_c1,91,REAGENT,answer_only,signed_sum,raw,eligible_body_tokens,0.1,334,106,34,0.31736526946107785,0.32075471698113206,0.10179640718562874,0.10377358490566038,0.3235294117647059,0.3235294117647059,54.802703857421875,44,0.09433962264150944,0.18867924528301888
vt_h10_c1,91,REAGENT,answer_only,signed_sum,raw,eligible_body_tokens,0.2,334,106,67,0.31736526946107785,0.6320754716981132,0.20059880239520958,0.27358490566037735,0.43283582089552236,0.43283582089552236,39.71939468383789,44,0.18867924528301888,0.36792452830188677
vt_h10_c1,91,REAGENT,answer_only,signed_sum,raw,eligible_body_tokens,0.3,334,106,101,0.31736526946107785,0.9528301886792453,0.3023952095808383,0.4528301886792453,0.4752475247524752,0.4752475247524752,38.75901794433594,44,0.36792452830188677,0.49056603773584906
vt_h10_c1,91,REAGENT,answer_only,signed_sum,raw,eligible_body_tokens,0.4,334,106,134,0.31736526946107785,1.0,0.40119760479041916,0.5566037735849056,0.44029850746268656,0.5566037735849056,33.02398681640625,28,0.5377358490566038,0.5566037735849056
vt_h10_c1,91,CLP,answer_only,signed_sum,raw,eligible_body_tokens,0.1,334,106,34,0.31736526946107785,0.32075471698113206,0.10179640718562874,0.14150943396226415,0.4411764705882353,0.4411764705882353,92154496.0,44,0.08490566037735849,0.1792452830188679
vt_h10_c1,91,CLP,answer_only,signed_sum,raw,eligible_body_tokens,0.2,334,106,67,0.31736526946107785,0.6320754716981132,0.20059880239520958,0.27358490566037735,0.43283582089552236,0.43283582089552236,89859968.0,44,0.1792452830188679,0.36792452830188677
vt_h10_c1,91,CLP,answer_only,signed_sum,raw,eligible_body_tokens,0.3,334,106,101,0.31736526946107785,0.9528301886792453,0.3023952095808383,0.46226415094339623,0.48514851485148514,0.48514851485148514,65371320.0,44,0.37735849056603776,0.49056603773584906
vt_h10_c1,91,CLP,answer_only,signed_sum,raw,eligible_body_tokens,0.4,334,106,134,0.31736526946107785,1.0,0.40119760479041916,0.5471698113207547,0.43283582089552236,0.5471698113207547,59056584.0,43,0.5471698113207547,0.5566037735849056
vt_h10_c1,91,IFR,answer_only,signed_sum,raw,eligible_body_tokens,0.1,334,106,34,0.31736526946107785,0.32075471698113206,0.10179640718562874,0.32075471698113206,1.0,1.0,0.9798692464828491,1,0.32075471698113206,0.32075471698113206
vt_h10_c1,91,IFR,answer_only,signed_sum,raw,eligible_body_tokens,0.2,334,106,67,0.31736526946107785,0.6320754716981132,0.20059880239520958,0.6320754716981132,1.0,1.0,0.6242619752883911,1,0.6320754716981132,0.6320754716981132
vt_h10_c1,91,IFR,answer_only,signed_sum,raw,eligible_body_tokens,0.3,334,106,101,0.31736526946107785,0.9528301886792453,0.3023952095808383,0.8301886792452831,0.8712871287128713,0.8712871287128713,0.24313409626483917,1,0.8301886792452831,0.8301886792452831
vt_h10_c1,91,IFR,answer_only,signed_sum,raw,eligible_body_tokens,0.4,334,106,134,0.31736526946107785,1.0,0.40119760479041916,0.9433962264150944,0.746268656716418,0.9433962264150944,0.13713178038597107,1,0.9433962264150944,0.9433962264150944
vt_h10_c1,91,AttnLRP,answer_only,signed_sum,raw,eligible_body_tokens,0.1,334,106,34,0.31736526946107785,0.32075471698113206,0.10179640718562874,0.32075471698113206,1.0,1.0,2.3740122318267822,1,0.32075471698113206,0.32075471698113206
vt_h10_c1,91,AttnLRP,answer_only,signed_sum,raw,eligible_body_tokens,0.2,334,106,67,0.31736526946107785,0.6320754716981132,0.20059880239520958,0.5943396226415094,0.9402985074626866,0.9402985074626866,0.9098067283630371,1,0.5943396226415094,0.5943396226415094
vt_h10_c1,91,AttnLRP,answer_only,signed_sum,raw,eligible_body_tokens,0.3,334,106,101,0.31736526946107785,0.9528301886792453,0.3023952095808383,0.7547169811320755,0.7920792079207921,0.7920792079207921,0.5757045745849609,1,0.7547169811320755,0.7547169811320755
vt_h10_c1,91,AttnLRP,answer_only,signed_sum,raw,eligible_body_tokens,0.4,334,106,134,0.31736526946107785,1.0,0.40119760479041916,0.8962264150943396,0.7089552238805971,0.8962264150943396,0.39162349700927734,1,0.8962264150943396,0.8962264150943396
vt_h10_c1,91,FT_K1,answer_only,signed_sum,raw,eligible_body_tokens,0.1,334,106,34,0.31736526946107785,0.32075471698113206,0.10179640718562874,0.32075471698113206,1.0,1.0,0.3300054669380188,1,0.32075471698113206,0.32075471698113206
vt_h10_c1,91,FT_K1,answer_only,signed_sum,raw,eligible_body_tokens,0.2,334,106,67,0.31736526946107785,0.6320754716981132,0.20059880239520958,0.6320754716981132,1.0,1.0,0.21402063965797424,1,0.6320754716981132,0.6320754716981132
vt_h10_c1,91,FT_K1,answer_only,signed_sum,raw,eligible_body_tokens,0.3,334,106,101,0.31736526946107785,0.9528301886792453,0.3023952095808383,0.8301886792452831,0.8712871287128713,0.8712871287128713,0.08420506864786148,1,0.8301886792452831,0.8301886792452831
vt_h10_c1,91,FT_K1,answer_only,signed_sum,raw,eligible_body_tokens,0.4,334,106,134,0.31736526946107785,1.0,0.40119760479041916,0.9811320754716981,0.7761194029850746,0.9811320754716981,0.055594682693481445,1,0.9811320754716981,0.9811320754716981
vt_h10_c1,92,DT,answer_only,signed_sum,raw,eligible_body_tokens,0.1,333,105,34,0.3153153153153153,0.3238095238095238,0.1021021021021021,0.3238095238095238,1.0,1.0,1.3068660497665405,1,0.3238095238095238,0.3238095238095238
vt_h10_c1,92,DT,answer_only,signed_sum,raw,eligible_body_tokens,0.2,333,105,67,0.3153153153153153,0.638095238095238,0.2012012012012012,0.638095238095238,1.0,1.0,0.4048476219177246,1,0.638095238095238,0.638095238095238
vt_h10_c1,92,DT,answer_only,signed_sum,raw,eligible_body_tokens,0.3,333,105,100,0.3153153153153153,0.9523809523809523,0.3003003003003003,0.8952380952380953,0.94,0.94,0.10374846309423447,1,0.8952380952380953,0.8952380952380953
vt_h10_c1,92,DT,answer_only,signed_sum,raw,eligible_body_tokens,0.4,333,105,134,0.3153153153153153,1.0,0.4024024024024024,0.9333333333333333,0.7313432835820896,0.9333333333333333,0.05628640204668045,1,0.9333333333333333,0.9333333333333333
vt_h10_c1,92,FT_K3,answer_only,signed_sum,raw,eligible_body_tokens,0.1,333,105,34,0.3153153153153153,0.3238095238095238,0.1021021021021021,0.3238095238095238,1.0,1.0,0.32605987787246704,1,0.3238095238095238,0.3238095238095238
vt_h10_c1,92,FT_K3,answer_only,signed_sum,raw,eligible_body_tokens,0.2,333,105,67,0.3153153153153153,0.638095238095238,0.2012012012012012,0.638095238095238,1.0,1.0,0.2081201672554016,1,0.638095238095238,0.638095238095238
vt_h10_c1,92,FT_K3,answer_only,signed_sum,raw,eligible_body_tokens,0.3,333,105,100,0.3153153153153153,0.9523809523809523,0.3003003003003003,0.8285714285714286,0.87,0.87,0.08855994790792465,1,0.8285714285714286,0.8285714285714286
vt_h10_c1,92,FT_K3,answer_only,signed_sum,raw,eligible_body_tokens,0.4,333,105,134,0.3153153153153153,1.0,0.4024024024024024,0.9904761904761905,0.7761194029850746,0.9904761904761905,0.05543553829193115,1,0.9904761904761905,0.9904761904761905
vt_h10_c1,92,Perturbation,answer_only,signed_sum,raw,eligible_body_tokens,0.1,333,105,34,0.3153153153153153,0.3238095238095238,0.1021021021021021,0.11428571428571428,0.35294117647058826,0.35294117647058826,52.579017639160156,45,0.08571428571428572,0.19047619047619047
vt_h10_c1,92,Perturbation,answer_only,signed_sum,raw,eligible_body_tokens,0.2,333,105,67,0.3153153153153153,0.638095238095238,0.2012012012012012,0.2761904761904762,0.43283582089552236,0.43283582089552236,35.9737663269043,28,0.21904761904761905,0.2761904761904762
vt_h10_c1,92,Perturbation,answer_only,signed_sum,raw,eligible_body_tokens,0.3,333,105,100,0.3153153153153153,0.9523809523809523,0.3003003003003003,0.37142857142857144,0.39,0.39,33.4031982421875,44,0.29523809523809524,0.45714285714285713
vt_h10_c1,92,Perturbation,answer_only,signed_sum,raw,eligible_body_tokens,0.4,333,105,134,0.3153153153153153,1.0,0.4024024024024024,0.5428571428571428,0.4253731343283582,0.5428571428571428,30.608301162719727,44,0.45714285714285713,0.6190476190476191
vt_h10_c1,92,REAGENT,answer_only,signed_sum,raw,eligible_body_tokens,0.1,333,105,34,0.3153153153153153,0.3238095238095238,0.1021021021021021,0.11428571428571428,0.35294117647058826,0.35294117647058826,47.96826934814453,45,0.08571428571428572,0.19047619047619047
vt_h10_c1,92,REAGENT,answer_only,signed_sum,raw,eligible_body_tokens,0.2,333,105,67,0.3153153153153153,0.638095238095238,0.2012012012012012,0.2761904761904762,0.43283582089552236,0.43283582089552236,39.747432708740234,44,0.19047619047619047,0.3619047619047619
vt_h10_c1,92,REAGENT,answer_only,signed_sum,raw,eligible_body_tokens,0.3,333,105,100,0.3153153153153153,0.9523809523809523,0.3003003003003003,0.45714285714285713,0.48,0.48,35.617401123046875,44,0.3619047619047619,0.4666666666666667
vt_h10_c1,92,REAGENT,answer_only,signed_sum,raw,eligible_body_tokens,0.4,333,105,134,0.3153153153153153,1.0,0.4024024024024024,0.5523809523809524,0.43283582089552236,0.5523809523809524,31.736705780029297,28,0.5428571428571428,0.5523809523809524
vt_h10_c1,92,CLP,answer_only,signed_sum,raw,eligible_body_tokens,0.1,333,105,34,0.3153153153153153,0.3238095238095238,0.1021021021021021,0.14285714285714285,0.4411764705882353,0.4411764705882353,114874736.0,44,0.08571428571428572,0.18095238095238095
vt_h10_c1,92,CLP,answer_only,signed_sum,raw,eligible_body_tokens,0.2,333,105,67,0.3153153153153153,0.638095238095238,0.2012012012012012,0.2761904761904762,0.43283582089552236,0.43283582089552236,77878504.0,45,0.18095238095238095,0.37142857142857144
vt_h10_c1,92,CLP,answer_only,signed_sum,raw,eligible_body_tokens,0.3,333,105,100,0.3153153153153153,0.9523809523809523,0.3003003003003003,0.45714285714285713,0.48,0.48,66188120.0,44,0.37142857142857144,0.47619047619047616
vt_h10_c1,92,CLP,answer_only,signed_sum,raw,eligible_body_tokens,0.4,333,105,134,0.3153153153153153,1.0,0.4024024024024024,0.5428571428571428,0.4253731343283582,0.5428571428571428,33248762.0,43,0.5428571428571428,0.5523809523809524
vt_h10_c1,92,IFR,answer_only,signed_sum,raw,eligible_body_tokens,0.1,333,105,34,0.3153153153153153,0.3238095238095238,0.1021021021021021,0.3238095238095238,1.0,1.0,0.9760560393333435,1,0.3238095238095238,0.3238095238095238
vt_h10_c1,92,IFR,answer_only,signed_sum,raw,eligible_body_tokens,0.2,333,105,67,0.3153153153153153,0.638095238095238,0.2012012012012012,0.638095238095238,1.0,1.0,0.6507144570350647,1,0.638095238095238,0.638095238095238
vt_h10_c1,92,IFR,answer_only,signed_sum,raw,eligible_body_tokens,0.3,333,105,100,0.3153153153153153,0.9523809523809523,0.3003003003003003,0.8285714285714286,0.87,0.87,0.24261441826820374,1,0.8285714285714286,0.8285714285714286
vt_h10_c1,92,IFR,answer_only,signed_sum,raw,eligible_body_tokens,0.4,333,105,134,0.3153153153153153,1.0,0.4024024024024024,0.9619047619047619,0.753731343283582,0.9619047619047619,0.1355871856212616,1,0.9619047619047619,0.9619047619047619
vt_h10_c1,92,AttnLRP,answer_only,signed_sum,raw,eligible_body_tokens,0.1,333,105,34,0.3153153153153153,0.3238095238095238,0.1021021021021021,0.3238095238095238,1.0,1.0,2.520622730255127,1,0.3238095238095238,0.3238095238095238
vt_h10_c1,92,AttnLRP,answer_only,signed_sum,raw,eligible_body_tokens,0.2,333,105,67,0.3153153153153153,0.638095238095238,0.2012012012012012,0.6,0.9402985074626866,0.9402985074626866,0.9284166097640991,1,0.6,0.6
vt_h10_c1,92,AttnLRP,answer_only,signed_sum,raw,eligible_body_tokens,0.3,333,105,100,0.3153153153153153,0.9523809523809523,0.3003003003003003,0.7523809523809524,0.79,0.79,0.586036205291748,1,0.7523809523809524,0.7523809523809524
vt_h10_c1,92,AttnLRP,answer_only,signed_sum,raw,eligible_body_tokens,0.4,333,105,134,0.3153153153153153,1.0,0.4024024024024024,0.8952380952380953,0.7014925373134329,0.8952380952380953,0.38510388135910034,1,0.8952380952380953,0.8952380952380953
vt_h10_c1,92,FT_K1,answer_only,signed_sum,raw,eligible_body_tokens,0.1,333,105,34,0.3153153153153153,0.3238095238095238,0.1021021021021021,0.3238095238095238,1.0,1.0,0.3326078951358795,1,0.3238095238095238,0.3238095238095238
vt_h10_c1,92,FT_K1,answer_only,signed_sum,raw,eligible_body_tokens,0.2,333,105,67,0.3153153153153153,0.638095238095238,0.2012012012012012,0.638095238095238,1.0,1.0,0.20599156618118286,1,0.638095238095238,0.638095238095238
vt_h10_c1,92,FT_K1,answer_only,signed_sum,raw,eligible_body_tokens,0.3,333,105,100,0.3153153153153153,0.9523809523809523,0.3003003003003003,0.8380952380952381,0.88,0.88,0.09147404879331589,1,0.8380952380952381,0.8380952380952381
vt_h10_c1,92,FT_K1,answer_only,signed_sum,raw,eligible_body_tokens,0.4,333,105,134,0.3153153153153153,1.0,0.4024024024024024,0.9904761904761905,0.7761194029850746,0.9904761904761905,0.0548405684530735,1,0.9904761904761905,0.9904761904761905
vt_h10_c1,93,DT,answer_only,signed_sum,raw,eligible_body_tokens,0.1,330,102,33,0.3090909090909091,0.3235294117647059,0.1,0.3235294117647059,1.0,1.0,1.2828725576400757,1,0.3235294117647059,0.3235294117647059
vt_h10_c1,93,DT,answer_only,signed_sum,raw,eligible_body_tokens,0.2,330,102,66,0.3090909090909091,0.6470588235294118,0.2,0.6470588235294118,1.0,1.0,0.4974308907985687,1,0.6470588235294118,0.6470588235294118
vt_h10_c1,93,DT,answer_only,signed_sum,raw,eligible_body_tokens,0.3,330,102,99,0.3090909090909091,0.9705882352941176,0.3,0.8921568627450981,0.9191919191919192,0.9191919191919192,0.10283470898866653,1,0.8921568627450981,0.8921568627450981
vt_h10_c1,93,DT,answer_only,signed_sum,raw,eligible_body_tokens,0.4,330,102,132,0.3090909090909091,1.0,0.4,0.9411764705882353,0.7272727272727273,0.9411764705882353,0.0572432279586792,1,0.9411764705882353,0.9411764705882353
vt_h10_c1,93,FT_K3,answer_only,signed_sum,raw,eligible_body_tokens,0.1,330,102,33,0.3090909090909091,0.3235294117647059,0.1,0.3235294117647059,1.0,1.0,0.3020167052745819,1,0.3235294117647059,0.3235294117647059
vt_h10_c1,93,FT_K3,answer_only,signed_sum,raw,eligible_body_tokens,0.2,330,102,66,0.3090909090909091,0.6470588235294118,0.2,0.6372549019607843,0.9848484848484849,0.9848484848484849,0.13796260952949524,1,0.6372549019607843,0.6372549019607843
vt_h10_c1,93,FT_K3,answer_only,signed_sum,raw,eligible_body_tokens,0.3,330,102,99,0.3090909090909091,0.9705882352941176,0.3,0.8235294117647058,0.8484848484848485,0.8484848484848485,0.08512652665376663,1,0.8235294117647058,0.8235294117647058
vt_h10_c1,93,FT_K3,answer_only,signed_sum,raw,eligible_body_tokens,0.4,330,102,132,0.3090909090909091,1.0,0.4,1.0,0.7727272727272727,1.0,0.05262137949466705,1,1.0,1.0
vt_h10_c1,93,Perturbation,answer_only,signed_sum,raw,eligible_body_tokens,0.1,330,102,33,0.3090909090909091,0.3235294117647059,0.1,0.11764705882352941,0.36363636363636365,0.36363636363636365,55.14063262939453,44,0.06862745098039216,0.17647058823529413
vt_h10_c1,93,Perturbation,answer_only,signed_sum,raw,eligible_body_tokens,0.2,330,102,66,0.3090909090909091,0.6470588235294118,0.2,0.2647058823529412,0.4090909090909091,0.4090909090909091,42.78997802734375,29,0.19607843137254902,0.2647058823529412
vt_h10_c1,93,Perturbation,answer_only,signed_sum,raw,eligible_body_tokens,0.3,330,102,99,0.3090909090909091,0.9705882352941176,0.3,0.3627450980392157,0.37373737373737376,0.37373737373737376,37.44794845581055,45,0.2647058823529412,0.45098039215686275
vt_h10_c1,93,Perturbation,answer_only,signed_sum,raw,eligible_body_tokens,0.4,330,102,132,0.3090909090909091,1.0,0.4,0.5490196078431373,0.42424242424242425,0.5490196078431373,32.170894622802734,40,0.45098039215686275,0.5882352941176471
vt_h10_c1,93,REAGENT,answer_only,signed_sum,raw,eligible_body_tokens,0.1,330,102,33,0.3090909090909091,0.3235294117647059,0.1,0.11764705882352941,0.36363636363636365,0.36363636363636365,46.60818099975586,44,0.06862745098039216,0.17647058823529413
vt_h10_c1,93,REAGENT,answer_only,signed_sum,raw,eligible_body_tokens,0.2,330,102,66,0.3090909090909091,0.6470588235294118,0.2,0.2647058823529412,0.4090909090909091,0.4090909090909091,37.513797760009766,29,0.19607843137254902,0.2647058823529412
vt_h10_c1,93,REAGENT,answer_only,signed_sum,raw,eligible_body_tokens,0.3,330,102,99,0.3090909090909091,0.9705882352941176,0.3,0.3627450980392157,0.37373737373737376,0.37373737373737376,33.544132232666016,45,0.2647058823529412,0.45098039215686275
vt_h10_c1,93,REAGENT,answer_only,signed_sum,raw,eligible_body_tokens,0.4,330,102,132,0.3090909090909091,1.0,0.4,0.5490196078431373,0.42424242424242425,0.5490196078431373,32.23015594482422,40,0.45098039215686275,0.5882352941176471
vt_h10_c1,93,CLP,answer_only,signed_sum,raw,eligible_body_tokens,0.1,330,102,33,0.3090909090909091,0.3235294117647059,0.1,0.13725490196078433,0.42424242424242425,0.42424242424242425,72268784.0,40,0.11764705882352941,0.18627450980392157
vt_h10_c1,93,CLP,answer_only,signed_sum,raw,eligible_body_tokens,0.2,330,102,66,0.3090909090909091,0.6470588235294118,0.2,0.27450980392156865,0.42424242424242425,0.42424242424242425,68348704.0,44,0.18627450980392157,0.3627450980392157
vt_h10_c1,93,CLP,answer_only,signed_sum,raw,eligible_body_tokens,0.3,330,102,99,0.3090909090909091,0.9705882352941176,0.3,0.46078431372549017,0.47474747474747475,0.47474747474747475,61921416.0,45,0.3627450980392157,0.5098039215686274
vt_h10_c1,93,CLP,answer_only,signed_sum,raw,eligible_body_tokens,0.4,330,102,132,0.3090909090909091,1.0,0.4,0.5490196078431373,0.42424242424242425,0.5490196078431373,31667708.0,43,0.5490196078431373,0.5784313725490197
vt_h10_c1,93,IFR,answer_only,signed_sum,raw,eligible_body_tokens,0.1,330,102,33,0.3090909090909091,0.3235294117647059,0.1,0.3235294117647059,1.0,1.0,0.8599074482917786,1,0.3235294117647059,0.3235294117647059
vt_h10_c1,93,IFR,answer_only,signed_sum,raw,eligible_body_tokens,0.2,330,102,66,0.3090909090909091,0.6470588235294118,0.2,0.6470588235294118,1.0,1.0,0.4964880347251892,1,0.6470588235294118,0.6470588235294118
vt_h10_c1,93,IFR,answer_only,signed_sum,raw,eligible_body_tokens,0.3,330,102,99,0.3090909090909091,0.9705882352941176,0.3,0.8235294117647058,0.8484848484848485,0.8484848484848485,0.21818915009498596,1,0.8235294117647058,0.8235294117647058
vt_h10_c1,93,IFR,answer_only,signed_sum,raw,eligible_body_tokens,0.4,330,102,132,0.3090909090909091,1.0,0.4,0.9607843137254902,0.7424242424242424,0.9607843137254902,0.13054564595222473,1,0.9607843137254902,0.9607843137254902
vt_h10_c1,93,AttnLRP,answer_only,signed_sum,raw,eligible_body_tokens,0.1,330,102,33,0.3090909090909091,0.3235294117647059,0.1,0.3235294117647059,1.0,1.0,2.015960216522217,1,0.3235294117647059,0.3235294117647059
vt_h10_c1,93,AttnLRP,answer_only,signed_sum,raw,eligible_body_tokens,0.2,330,102,66,0.3090909090909091,0.6470588235294118,0.2,0.5980392156862745,0.9242424242424242,0.9242424242424242,0.8393529653549194,1,0.5980392156862745,0.5980392156862745
vt_h10_c1,93,AttnLRP,answer_only,signed_sum,raw,eligible_body_tokens,0.3,330,102,99,0.3090909090909091,0.9705882352941176,0.3,0.7647058823529411,0.7878787878787878,0.7878787878787878,0.5664249658584595,1,0.7647058823529411,0.7647058823529411
vt_h10_c1,93,AttnLRP,answer_only,signed_sum,raw,eligible_body_tokens,0.4,330,102,132,0.3090909090909091,1.0,0.4,0.9411764705882353,0.7272727272727273,0.9411764705882353,0.3637635409832001,1,0.9411764705882353,0.9411764705882353
vt_h10_c1,93,FT_K1,answer_only,signed_sum,raw,eligible_body_tokens,0.1,330,102,33,0.3090909090909091,0.3235294117647059,0.1,0.3235294117647059,1.0,1.0,0.30010107159614563,1,0.3235294117647059,0.3235294117647059
vt_h10_c1,93,FT_K1,answer_only,signed_sum,raw,eligible_body_tokens,0.2,330,102,66,0.3090909090909091,0.6470588235294118,0.2,0.6470588235294118,1.0,1.0,0.14870497584342957,1,0.6470588235294118,0.6470588235294118
vt_h10_c1,93,FT_K1,answer_only,signed_sum,raw,eligible_body_tokens,0.3,330,102,99,0.3090909090909091,0.9705882352941176,0.3,0.8431372549019608,0.8686868686868687,0.8686868686868687,0.08146265894174576,1,0.8431372549019608,0.8431372549019608
