task,index,dt_rise,ft_rise,delta,dt_positive_rise,signed_minus_positive,dt_recall,ft_k3_recall,dt_mas,ft_mas,prompt_length,target_length,eligible_count,gold_count,positive_fraction,negative_fraction,gold_positive_fraction,root_effect,relative_residual,max_replay_l2,score_full,score_deleted,endpoint_gap,dt_zero_step,ft_zero_step,dt_y_1,ft_y_1,dt_deleted_gold_1,ft_deleted_gold_1,dt_negative_deleted_1,dt_y_2,ft_y_2,dt_deleted_gold_2,ft_deleted_gold_2,dt_negative_deleted_2,dt_y_4,ft_y_4,dt_deleted_gold_4,ft_deleted_gold_4,dt_negative_deleted_4,dt_y_10,ft_y_10,dt_deleted_gold_10,ft_deleted_gold_10,dt_negative_deleted_10
niah_mq_q2,23,0.049928366762177656,0.04391117478510028,0.0060171919770773755,0.049928366762177656,0.0,0.9736842105263158,0.7894736842105263,0.07033148343162102,0.2338763662705184,954,277,862,38,0.5533642691415314,0.4466357308584687,1.0,174.51324865077328,0.005659041930032546,0.0,-107.5,-282.0,174.5,3,3,0.3954154727793696,0.28653295128939826,0.6052631578947368,0.42105263157894735,0,0.10315186246418338,0.09169054441260745,0.9736842105263158,0.7368421052631579,0,0.0,0.0,0.9736842105263158,0.868421052631579,0,0.0,0.0,1.0,0.9210526315789473,0
niah_mq_q2,24,0.1611271676300578,0.125,0.0361271676300578,0.1611271676300578,0.0,0.4358974358974359,0.28205128205128205,0.22448223222729596,0.2619454461586151,354,356,307,39,0.6612377850162866,0.33876221498371334,1.0,172.6027583322857,0.004121503247187152,0.0,-191.0,-364.0,173.0,7,8,0.7341040462427746,0.7398843930635838,0.28205128205128205,0.10256410256410256,0,0.6473988439306358,0.5549132947976878,0.46153846153846156,0.2564102564102564,0,0.3583815028901734,0.12716763005780346,0.8461538461538461,0.6153846153846154,0,0.0,0.0,1.0,0.8974358974358975,0
niah_mq_q2,25,0.21431116389548696,0.19982185273159145,0.014489311163895513,0.2219121140142518,-0.0076009501187648265,0.868421052631579,0.8421052631578947,0.3583895643887322,0.3062407031910356,954,241,862,38,0.5580046403712297,0.4419953596287703,0.9736842105263158,210.4937388737169,0.00249113806499612,0.0,-123.5,-334.0,210.5,20,20,0.517814726840855,0.44655581947743467,0.631578947368421,0.5,0,0.4180522565320665,0.2755344418052256,0.868421052631579,0.7894736842105263,0,0.31353919239904987,0.1995249406175772,0.9473684210526315,0.868421052631579,0,0.16152019002375298,0.18052256532066507,0.9736842105263158,0.8947368421052632,0
niah_mq_q2,26,0.0634180790960452,0.054378531073446326,0.009039548022598876,0.0634180790960452,0.0,0.9230769230769231,0.8205128205128205,0.0808519006390757,0.2268147566449062,957,248,865,39,0.5317919075144508,0.4682080924855491,1.0,177.50482117961633,-1.4722779558732107e-05,0.0,-121.0,-298.0,177.0,4,14,0.4576271186440678,0.3728813559322034,0.5641025641025641,0.46153846153846156,0,0.2542372881355932,0.06779661016949153,0.9230769230769231,0.7948717948717948,0,0.0,0.022598870056497175,1.0,0.8717948717948718,0,0.0,0.011299435028248588,1.0,0.9487179487179487,0
niah_mq_q2,27,0.059806629834254145,0.047928176795580105,0.01187845303867404,0.059806629834254145,0.0,0.875,0.85,0.08458300589005581,0.24243209989990838,960,282,868,40,0.5368663594470046,0.4631336405529954,1.0,179.80402779425367,-0.00029824163326401575,0.0,-135.0,-316.0,181.0,4,3,0.5303867403314917,0.4143646408839779,0.55,0.35,0,0.08839779005524862,0.04419889502762431,0.875,0.8,0,0.0,0.0,1.0,0.875,0,0.0,0.0,1.0,0.925,0
niah_mq_q2,28,0.053877005347593585,0.04371657754010696,0.010160427807486626,0.053877005347593585,0.0,0.9743589743589743,0.8205128205128205,0.06666794525600098,0.23422824720026258,957,315,865,39,0.522543352601156,0.4774566473988439,1.0,187.9899537580576,-0.000487629351211883,0.0,-165.0,-352.0,187.0,4,3,0.39572192513368987,0.35294117647058826,0.5897435897435898,0.4358974358974359,0,0.12834224598930483,0.0213903743315508,0.9743589743589743,0.8205128205128205,0,0.0,0.0,1.0,0.8461538461538461,0,0.0,0.0,1.0,0.9230769230769231,0
niah_mq_q2,29,0.1296583850931677,0.1125776397515528,0.01708074534161491,0.1296583850931677,0.0,0.39473684210526316,0.2894736842105263,0.15927453387749108,0.25676518446392976,351,329,304,38,0.6019736842105263,0.3980263157894737,1.0,160.99608226537998,0.00493572535701642,0.0,-165.0,-326.0,161.0,7,7,0.7888198757763976,0.7329192546583851,0.2631578947368421,0.07894736842105263,0,0.546583850931677,0.5217391304347826,0.42105263157894735,0.2631578947368421,0,0.2360248447204969,0.14906832298136646,0.7368421052631579,0.5789473684210527,0,0.0,0.0,1.0,0.9210526315789473,0
niah_mq_q2,30,0.11395027624309391,0.11201657458563537,0.001933701657458542,0.11395027624309391,0.0,0.35,0.25,0.13625056025659715,0.25548526234218727,358,369,310,40,0.6161290322580645,0.38387096774193546,1.0,180.03082529345807,-0.002539402778551552,0.0,-199.0,-380.0,181.0,7,6,0.5303867403314917,0.8011049723756906,0.225,0.025,0,0.3867403314917127,0.4861878453038674,0.375,0.2,0,0.2541436464088398,0.11049723756906077,0.725,0.575,0,0.0,0.0,1.0,0.925,0
niah_mq_q2,31,0.06026315789473684,0.05578947368421052,0.004473684210526317,0.06026315789473684,0.0,0.9743589743589743,0.8205128205128205,0.08396567054959896,0.23145746185225774,957,254,865,39,0.5526011560693641,0.44739884393063584,1.0,188.05054849796772,0.0009198887183016484,0.0,-140.0,-330.0,190.0,3,3,0.5684210526315789,0.5105263157894737,0.6153846153846154,0.358974358974359,0,0.1368421052631579,0.10526315789473684,0.9743589743589743,0.7692307692307693,0,0.0,0.0,1.0,0.8717948717948718,0,0.0,0.0,1.0,0.9230769230769231,0
niah_mq_q2,32,0.11882022471910111,0.11264044943820226,0.006179775280898858,0.11882022471910111,0.0,0.34210526315789475,0.21052631578947367,0.14613459078552865,0.26611499723528487,351,319,304,38,0.5953947368421053,0.40460526315789475,1.0,175.6376638902276,-0.00039204738724673833,0.0,-166.0,-344.0,178.0,6,9,0.651685393258427,0.8089887640449438,0.18421052631578946,0.05263157894736842,0,0.5617977528089888,0.5617977528089888,0.34210526315789475,0.15789473684210525,0,0.21348314606741572,0.07865168539325842,0.6052631578947368,0.6052631578947368,0,0.0,0.0,1.0,0.8947368421052632,0
niah_mq_q2,33,0.11174351585014408,0.060446685878962535,0.05129682997118155,0.10713256484149858,0.004610951008645503,0.9487179487179487,0.8461538461538461,0.1495453464600352,0.24851755592208208,957,273,865,39,0.5641618497109827,0.43583815028901735,1.0,173.27084493273944,0.0028113760397620977,0.0,-108.5,-282.0,173.5,20,7,0.5417867435158501,0.4783861671469741,0.6666666666666666,0.3333333333333333,0,0.3515850144092219,0.09221902017291066,0.9487179487179487,0.8205128205128205,0,0.1037463976945245,0.0345821325648415,1.0,0.8717948717948718,0,0.0345821325648415,0.0,1.0,0.8974358974358975,0
niah_mq_q2,34,0.13495145631067965,0.12912621359223303,0.005825242718446616,0.13495145631067965,0.0,0.34210526315789475,0.2894736842105263,0.17850304158608177,0.27328709084305286,351,280,304,38,0.6513157894736842,0.34868421052631576,1.0,205.09772959624092,0.0005838647729902256,0.0,-126.0,-332.0,206.0,7,8,0.6893203883495146,0.7475728155339806,0.18421052631578946,0.10526315789473684,0,0.6504854368932039,0.6601941747572816,0.3684210526315789,0.2894736842105263,0,0.3300970873786408,0.11650485436893204,0.7368421052631579,0.631578947368421,0,0.0,0.0,1.0,0.868421052631579,0
niah_mq_q2,35,0.05620204603580563,0.0828005115089514,-0.026598465473145774,0.05620204603580563,0.0,0.868421052631579,0.7894736842105263,0.07557456905056485,0.23541274397617634,954,239,862,38,0.5359628770301624,0.46403712296983757,1.0,194.2994921832045,-0.0004691019408142734,0.0,-116.5,-312.0,195.5,3,16,0.47058823529411764,0.5831202046035806,0.6052631578947368,0.34210526315789475,0,0.1534526854219949,0.1534526854219949,0.8947368421052632,0.7631578947368421,0,0.0,0.04092071611253197,0.9736842105263158,0.868421052631579,0,0.0,0.020460358056265986,1.0,0.9210526315789473,0
niah_mq_q2,36,0.15177165354330707,0.12762467191601048,0.024146981627296588,0.15177165354330707,0.0,0.40476190476190477,0.30952380952380953,0.19437823580775543,0.26162538356897375,363,302,316,42,0.6645569620253164,0.33544303797468356,1.0,191.65641052438605,0.001919741852361697,0.0,-109.5,-300.0,190.5,7,8,0.7559055118110236,0.7716535433070866,0.19047619047619047,0.07142857142857142,0,0.6404199475065617,0.5301837270341208,0.40476190476190477,0.30952380952380953,0,0.2887139107611549,0.1889763779527559,0.7142857142857143,0.5476190476190477,0,0.0,0.0,1.0,0.9047619047619048,0
niah_mq_q2,37,0.13884180790960454,0.125,0.013841807909604542,0.13884180790960454,0.0,0.41025641025641024,0.3076923076923077,0.17031825618601526,0.2555912223689881,354,246,307,39,0.6319218241042345,0.36807817589576547,1.0,177.5089321569131,0.003646049255122774,0.0,-111.0,-288.0,177.0,8,7,0.7796610169491526,0.7401129943502824,0.23076923076923078,0.07692307692307693,0,0.5480225988700564,0.6271186440677966,0.4358974358974359,0.28205128205128205,0,0.2542372881355932,0.1977401129943503,0.717948717948718,0.6153846153846154,0,0.0,0.0,1.0,0.8974358974358975,0
niah_mq_q2,38,0.052445652173913046,0.053260869565217396,-0.0008152173913043501,0.052445652173913046,0.0,0.95,0.775,0.07453117544178425,0.2490670777719825,960,276,868,40,0.5391705069124424,0.4608294930875576,1.0,182.5501082213118,0.0005211568267469646,0.0,-140.0,-324.0,184.0,3,5,0.42934782608695654,0.41304347826086957,0.575,0.35,0,0.11956521739130435,0.10869565217391304,0.95,0.775,0,0.0,0.010869565217391304,1.0,0.875,0,0.0,0.0,1.0,0.9,0
niah_mq_q2,39,0.12057291666666667,0.10182291666666668,0.01874999999999999,0.12057291666666667,0.0,0.3333333333333333,0.2564102564102564,0.1372621443102266,0.2679598957952109,354,329,307,39,0.5928338762214984,0.40716612377850164,0.9743589743589743,191.96442742541728,0.00025524645108845813,0.0,-150.0,-342.0,192.0,7,7,0.6197916666666666,0.734375,0.1794871794871795,0.05128205128205128,0,0.4375,0.3854166666666667,0.358974358974359,0.2564102564102564,0,0.22916666666666666,0.09375,0.717948717948718,0.5384615384615384,0,0.0,0.0,0.9743589743589743,0.8461538461538461,0
niah_mq_q2,40,0.09961928934010152,0.09657360406091371,0.003045685279187804,0.1072335025380711,-0.00761421319796958,0.8918918918918919,0.8108108108108109,0.14783483655099017,0.2521189732320529,951,231,859,37,0.4691501746216531,0.5308498253783469,1.0,197.28643658000692,0.00029130363129535434,0.0,-127.0,-324.0,197.0,20,20,0.467005076142132,0.6192893401015228,0.6756756756756757,0.35135135135135137,0,0.30456852791878175,0.14213197969543148,0.8918918918918919,0.7567567567567568,0,0.09137055837563451,0.04060913705583756,1.0,0.8648648648648649,0,0.050761421319796954,0.04060913705583756,1.0,0.9459459459459459,27
niah_mq_q2,41,0.04357923497267759,0.0424863387978142,0.0010928961748633906,0.04357923497267759,0.0,0.9473684210526315,0.8421052631578947,0.06948777680140325,0.24055906116073889,954,337,862,38,0.525522041763341,0.47447795823665895,1.0,182.11035186806043,-0.0007631859251164077,0.0,-203.0,-386.0,183.0,2,3,0.37158469945355194,0.32786885245901637,0.5526315789473685,0.4473684210526316,0,0.0,0.02185792349726776,0.9473684210526315,0.8157894736842105,0,0.0,0.0,1.0,0.868421052631579,0,0.0,0.0,1.0,0.9736842105263158,0
niah_mq_q2,42,0.1343220338983051,0.10494350282485876,0.029378531073446346,0.1343220338983051,0.0,0.48717948717948717,0.3076923076923077,0.17227992300739142,0.2717134778421655,354,326,307,39,0.6742671009771987,0.3257328990228013,1.0,176.3214498291643,0.0025143692969492423,0.0,-187.0,-364.0,177.0,7,6,0.7288135593220338,0.8757062146892656,0.2564102564102564,0.07692307692307693,0,0.5536723163841808,0.384180790960452,0.48717948717948717,0.3076923076923077,0,0.2937853107344633,0.06779661016949153,0.8205128205128205,0.6666666666666666,0,0.0,0.0,1.0,0.8974358974358975,0
niah_mq_q2,43,0.1339189189189189,0.11148648648648647,0.02243243243243244,0.1339189189189189,0.0,0.41025641025641024,0.28205128205128205,0.16469165174382078,0.2658994423484471,354,329,307,39,0.5798045602605864,0.4201954397394137,1.0,185.85802110918104,0.0037952983796301553,0.0,-141.0,-326.0,185.0,6,7,0.654054054054054,0.8378378378378378,0.20512820512820512,0.02564102564102564,0,0.6054054054054054,0.5135135135135135,0.4358974358974359,0.28205128205128205,0,0.34594594594594597,0.06486486486486487,0.6666666666666666,0.5641025641025641,0,0.0,0.0,1.0,0.8974358974358975,0
niah_mq_q2,44,0.14754196642685852,0.12356115107913668,0.02398081534772184,0.14754196642685852,0.0,0.36585365853658536,0.3170731707317073,0.1946956243074533,0.259955565159184,360,289,313,41,0.6325878594249201,0.36741214057507987,1.0,207.9170415711959,-0.0012473324116803628,0.0,-127.5,-336.0,208.5,7,7,0.8009592326139089,0.7577937649880095,0.1951219512195122,0.0975609756097561,0,0.709832134292566,0.5707434052757794,0.36585365853658536,0.3170731707317073,0,0.28776978417266186,0.22062350119904076,0.7804878048780488,0.5853658536585366,0,0.0,0.0,1.0,0.9512195121951219,0
niah_mq_q2,45,0.18116438356164383,0.14582191780821918,0.035342465753424646,0.18116438356164383,0.0,0.425,0.275,0.24654459448135174,0.2663142600738696,357,281,310,40,0.6290322580645161,0.3709677419354839,1.0,183.76844947720303,0.0035712229077742162,0.0,-117.5,-300.0,182.5,9,10,0.7671232876712328,0.7835616438356164,0.225,0.125,0,0.7068493150684931,0.684931506849315,0.425,0.3,0,0.4876712328767123,0.20821917808219179,0.7,0.575,0,0.0,0.0,1.0,0.9,0
niah_mq_q2,46,0.05925414364640884,0.05151933701657459,0.007734806629834251,0.05925414364640884,0.0,0.8947368421052632,0.7894736842105263,0.08160583384009805,0.24346839377564816,954,264,862,38,0.5104408352668214,0.4895591647331787,1.0,180.90323581423814,0.0026533669491772484,0.0,-133.0,-314.0,181.0,3,3,0.4972375690607735,0.4419889502762431,0.6052631578947368,0.42105263157894735,0,0.1878453038674033,0.08839779005524862,0.8947368421052632,0.7631578947368421,0,0.0,0.0,1.0,0.8947368421052632,0,0.0,0.0,1.0,0.9473684210526315,0
niah_mq_q2,47,0.05653409090909091,0.05113636363636363,0.005397727272727276,0.05653409090909091,0.0,0.8461538461538461,0.7692307692307693,0.0715864853900399,0.24858285423864407,957,256,865,39,0.49710982658959535,0.5028901734104047,1.0,177.29681182800277,0.0034499029023236623,0.0,-100.0,-276.0,176.0,4,4,0.3977272727272727,0.3693181818181818,0.5641025641025641,0.41025641025641024,0,0.19886363636363635,0.13068181818181818,0.8461538461538461,0.6666666666666666,0,0.0,0.0,1.0,0.8717948717948718,0,0.0,0.0,1.0,0.9230769230769231,5
niah_mq_q2,48,0.05113636363636363,0.05,0.0011363636363636298,0.05113636363636363,0.0,0.9512195121951219,0.8292682926829268,0.08091268832565623,0.22910133360058432,963,339,871,41,0.5350172215843858,0.46498277841561425,1.0,176.1157530761818,-0.0012524946945698086,0.0,-172.0,-348.0,176.0,2,3,0.5227272727272727,0.42045454545454547,0.5853658536585366,0.3902439024390244,0,0.0,0.07954545454545454,0.9512195121951219,0.8048780487804879,0,0.0,0.0,1.0,0.926829268292683,0,0.0,0.0,1.0,0.9512195121951219,0
niah_mq_q2,49,0.08679487179487178,0.0965384615384615,-0.009743589743589728,0.08628205128205127,0.0005128205128205054,0.9210526315789473,0.7894736842105263,0.1055544158607589,0.24493128762639493,954,216,862,38,0.49071925754060325,0.5092807424593968,0.9736842105263158,193.26036464972663,0.0020102978097528445,0.0,-125.0,-320.0,195.0,20,20,0.48717948717948717,0.5897435897435898,0.631578947368421,0.3684210526315789,0,0.22564102564102564,0.10256410256410256,0.9210526315789473,0.7368421052631579,0,0.041025641025641026,0.06153846153846154,0.9473684210526315,0.868421052631579,0,0.020512820512820513,0.041025641025641026,0.9736842105263158,0.9210526315789473,9
niah_mq_q2,50,0.1789893617021277,0.13191489361702127,0.04707446808510643,0.1789893617021277,0.0,0.34146341463414637,0.3170731707317073,0.23840324438412458,0.27168795798567313,360,326,313,41,0.6070287539936102,0.3929712460063898,0.975609756097561,187.91651888677904,-0.00011252459597259523,0.0,-142.0,-330.0,188.0,9,8,0.723404255319149,0.7819148936170213,0.21951219512195122,0.07317073170731707,0,0.6223404255319149,0.5691489361702128,0.34146341463414637,0.2926829268292683,0,0.44680851063829785,0.20212765957446807,0.6341463414634146,0.5121951219512195,0,0.0,0.0,0.975609756097561,0.8780487804878049,0
niah_mq_q2,51,0.13964646464646466,0.13964646464646463,2.7755575615628914e-17,0.13964646464646466,0.0,0.4146341463414634,0.2682926829268293,0.16226532795579382,0.2504366010591761,360,363,313,41,0.597444089456869,0.402555910543131,1.0,197.71080416589484,-0.0013104000787484142,0.0,-162.0,-360.0,198.0,11,9,0.7676767676767676,0.7474747474747475,0.1951219512195122,0.07317073170731707,0,0.5353535353535354,0.6161616161616161,0.4146341463414634,0.2926829268292683,0,0.2222222222222222,0.20202020202020202,0.7073170731707317,0.5365853658536586,0,0.010101010101010102,0.0,1.0,0.8780487804878049,0
niah_mq_q2,52,0.04469696969696969,0.04924242424242424,-0.004545454545454547,0.04469696969696969,0.0,0.8717948717948718,0.7692307692307693,0.06834301323843264,0.243201573245506,957,288,865,39,0.5271676300578034,0.4728323699421965,1.0,199.28148273851514,-0.0014778096819435306,0.0,-142.0,-340.0,198.0,4,4,0.2727272727272727,0.3939393939393939,0.5897435897435898,0.3333333333333333,0,0.1111111111111111,0.08080808080808081,0.8717948717948718,0.717948717948718,0,0.0,0.0,1.0,0.8717948717948718,0,0.0,0.0,1.0,0.9487179487179487,0
niah_mq_q2,53,0.0651913875598086,0.050358851674641145,0.014832535885167461,0.0651913875598086,0.0,0.9743589743589743,0.8461538461538461,0.07715544407064209,0.2423557635518839,957,356,865,39,0.5283236994219653,0.47167630057803467,1.0,211.18906936888766,0.003802462008338991,0.0,-213.0,-422.0,209.0,9,3,0.430622009569378,0.45933014354066987,0.5897435897435898,0.3333333333333333,0,0.22966507177033493,0.04784688995215311,0.9743589743589743,0.7948717948717948,0,0.009569377990430622,0.0,1.0,0.8717948717948718,0,0.0,0.0,1.0,0.9487179487179487,0
niah_mq_q2,54,0.05433333333333333,0.043666666666666666,0.010666666666666665,0.05433333333333333,0.0,0.8947368421052632,0.7894736842105263,0.07276225839647761,0.24651091763464125,954,288,862,38,0.4918793503480278,0.5081206496519721,1.0,189.0168563442034,0.0006505243846381497,0.0,-112.5,-300.0,187.5,3,6,0.43733333333333335,0.224,0.5789473684210527,0.42105263157894735,0,0.14933333333333335,0.05333333333333334,0.8947368421052632,0.7894736842105263,0,0.0,0.032,1.0,0.8421052631578947,0,0.0,0.0,1.0,0.9210526315789473,8
niah_mq_q2,55,0.14943438914027146,0.14898190045248869,0.00045248868778277607,0.14943438914027146,0.0,0.35,0.25,0.19327938736604472,0.2667021427713426,357,321,310,40,0.635483870967742,0.36451612903225805,1.0,222.09542305690775,0.0009797162180310694,0.0,-141.0,-362.0,221.0,7,11,0.755656108597285,0.7149321266968326,0.2,0.05,0,0.6289592760180995,0.5158371040723982,0.35,0.25,0,0.38009049773755654,0.3438914027149321,0.725,0.475,0,0.0,0.03619909502262444,1.0,0.875,0
niah_mq_q2,56,0.1412621359223301,0.11529126213592233,0.025970873786407778,0.1412621359223301,0.0,0.39473684210526316,0.34210526315789475,0.16910995809353463,0.24210045244390915,351,342,304,38,0.6052631578947368,0.39473684210526316,1.0,205.40317543018045,0.0010490901107075678,0.0,-182.0,-388.0,206.0,14,9,0.7038834951456311,0.7475728155339806,0.15789473684210525,0.07894736842105263,0,0.44660194174757284,0.36893203883495146,0.42105263157894735,0.34210526315789475,0,0.2815533980582524,0.18446601941747573,0.7105263157894737,0.6052631578947368,0,0.02912621359223301,0.0,1.0,0.868421052631579,0
niah_mq_q2,57,0.14764150943396226,0.13335579514824797,0.01428571428571429,0.14764150943396226,0.0,0.38461538461538464,0.3076923076923077,0.18998784981834146,0.25588455967624946,354,240,307,39,0.6286644951140065,0.3713355048859935,1.0,184.61391500486712,-0.0016242306130260775,0.0,-108.5,-294.0,185.5,7,9,0.7654986522911051,0.7924528301886793,0.23076923076923078,0.05128205128205128,0,0.5929919137466307,0.555256064690027,0.41025641025641024,0.3333333333333333,0,0.31266846361185985,0.24797843665768193,0.7435897435897436,0.5641025641025641,0,0.0,0.0,1.0,0.8717948717948718,0
niah_mq_q2,58,0.07014285714285715,0.054714285714285694,0.015428571428571451,0.07014285714285715,0.0,0.8974358974358975,0.8461538461538461,0.08915044595068047,0.2384663323576627,957,398,865,39,0.5179190751445086,0.4820809248554913,1.0,173.90843081740388,0.0018417248720134258,0.0,-231.0,-406.0,175.0,5,19,0.44571428571428573,0.37714285714285717,0.6153846153846154,0.358974358974359,0,0.29714285714285715,0.03428571428571429,0.8974358974358975,0.7692307692307693,0,0.011428571428571429,0.011428571428571429,0.9743589743589743,0.8717948717948718,0,0.0,0.011428571428571429,1.0,0.9230769230769231,0
niah_mq_q2,59,0.14912935323383084,0.11878109452736318,0.03034825870646765,0.14912935323383084,0.0,0.4358974358974359,0.358974358974359,0.19154263255105727,0.26903926717536425,354,315,307,39,0.6351791530944625,0.36482084690553745,1.0,200.18945957495686,-0.0006605891074194263,0.0,-147.0,-348.0,201.0,7,8,0.7164179104477612,0.7761194029850746,0.20512820512820512,0.10256410256410256,0,0.6218905472636815,0.5124378109452736,0.4358974358974359,0.3333333333333333,0,0.3283582089552239,0.1691542288557214,0.7435897435897436,0.6153846153846154,0,0.0,0.0,1.0,0.8974358974358975,0
niah_mq_q2,60,0.14719101123595504,0.13426966292134832,0.012921348314606729,0.14719101123595504,0.0,0.37209302325581395,0.32558139534883723,0.1839221697765649,0.28181406592042335,366,249,319,43,0.6238244514106583,0.3761755485893417,1.0,178.3635228916545,0.0026083265951067393,0.0,-94.0,-272.0,178.0,8,6,0.7303370786516854,0.8089887640449438,0.20930232558139536,0.11627906976744186,0,0.5280898876404494,0.5842696629213483,0.37209302325581395,0.3023255813953488,0,0.2808988764044944,0.25842696629213485,0.813953488372093,0.5116279069767442,0,0.0,0.0,1.0,0.9767441860465116,0
niah_mq_q2,61,0.04864672364672364,0.05263532763532763,-0.003988603988603991,0.04864672364672364,0.0,0.8974358974358975,0.7692307692307693,0.07296239962289269,0.23257264371220315,957,252,865,39,0.5144508670520231,0.48554913294797686,1.0,175.7057671513991,-0.0008559118629977855,0.0,-94.5,-270.0,175.5,3,3,0.42735042735042733,0.49572649572649574,0.5384615384615384,0.38461538461538464,0,0.045584045584045586,0.05698005698005698,0.8974358974358975,0.7948717948717948,0,0.0,0.0,0.9743589743589743,0.8717948717948718,0,0.0,0.0,1.0,0.9487179487179487,0
niah_mq_q2,62,0.044220055710306405,0.041991643454038996,0.002228412256267409,0.044220055710306405,0.0,0.9743589743589743,0.8461538461538461,0.06690263129234542,0.2457323039806208,957,283,865,39,0.5398843930635838,0.4601156069364162,1.0,179.13602279178951,0.0036275936077758224,0.0,-120.5,-300.0,179.5,2,2,0.38440111420612816,0.3398328690807799,0.6410256410256411,0.46153846153846156,0,0.0,0.0,0.9743589743589743,0.8461538461538461,0,0.0,0.0,0.9743589743589743,0.8461538461538461,0,0.0,0.0,1.0,0.9230769230769231,0
niah_mq_q2,63,0.09388888888888887,0.056666666666666664,0.037222222222222205,0.08944444444444444,0.004444444444444431,0.9487179487179487,0.8461538461538461,0.11391436867837657,0.23801020957893101,957,282,865,39,0.5560693641618497,0.4439306358381503,1.0,181.5201664487331,0.0035028916110292903,0.0,-152.0,-332.0,180.0,20,5,0.5111111111111111,0.4666666666666667,0.6923076923076923,0.46153846153846156,0,0.34444444444444444,0.1,0.9487179487179487,0.8205128205128205,0,0.044444444444444446,0.022222222222222223,0.9743589743589743,0.8974358974358975,0,0.022222222222222223,0.0,1.0,0.9230769230769231,0
niah_mq_q2,64,0.1615591397849462,0.11451612903225805,0.04704301075268816,0.1615591397849462,0.0,0.358974358974359,0.3076923076923077,0.21438707473749252,0.2628085650316229,354,312,307,39,0.6254071661237784,0.3745928338762215,1.0,187.7305114954312,0.00188725267579551,0.0,-142.0,-328.0,186.0,7,6,0.8118279569892473,0.7419354838709677,0.1794871794871795,0.07692307692307693,0,0.6666666666666666,0.532258064516129,0.38461538461538464,0.3076923076923077,0,0.3924731182795699,0.16129032258064516,0.7692307692307693,0.5897435897435898,0,0.0,0.0,1.0,1.0,0
niah_mq_q2,65,0.05796703296703297,0.050274725274725277,0.007692307692307693,0.05796703296703297,0.0,0.9210526315789473,0.8421052631578947,0.0752017109394509,0.24499027257257772,954,259,862,38,0.5081206496519721,0.4918793503480278,1.0,181.91324277879238,0.0059732947263087385,0.0,-100.0,-282.0,182.0,3,3,0.47802197802197804,0.4175824175824176,0.5789473684210527,0.39473684210526316,0,0.1813186813186813,0.08791208791208792,0.9210526315789473,0.7894736842105263,0,0.0,0.0,1.0,0.868421052631579,0,0.0,0.0,1.0,0.9210526315789473,0
niah_mq_q2,66,0.16578947368421054,0.1531578947368421,0.012631578947368438,0.16578947368421054,0.0,0.4090909090909091,0.2727272727272727,0.21838064719712547,0.27207426056479134,370,355,322,44,0.6428571428571429,0.35714285714285715,1.0,190.77413261245425,-0.0015341666095528151,0.0,-132.0,-322.0,190.0,10,10,0.8105263157894737,0.7842105263157895,0.18181818181818182,0.09090909090909091,0,0.6684210526315789,0.6263157894736842,0.4090909090909091,0.25,0,0.3473684210526316,0.23157894736842105,0.7272727272727273,0.5454545454545454,0,0.0,0.0,1.0,0.8863636363636364,0
niah_mq_q2,67,0.15011961722488038,0.13911483253588516,0.011004784688995212,0.15011961722488038,0.0,0.3333333333333333,0.3076923076923077,0.19445389650238276,0.2581563467533611,354,270,307,39,0.6612377850162866,0.33876221498371334,1.0,207.355320478289,0.00022695142830876937,0.0,-101.0,-310.0,209.0,8,11,0.6698564593301436,0.69377990430622,0.20512820512820512,0.10256410256410256,0,0.6267942583732058,0.47368421052631576,0.3333333333333333,0.28205128205128205,0,0.42105263157894735,0.27751196172248804,0.7948717948717948,0.5641025641025641,0,0.0,0.04784688995215311,1.0,0.8461538461538461,0
niah_mq_q2,68,0.075,0.05327380952380952,0.021726190476190475,0.07202380952380952,0.0029761904761904795,0.9487179487179487,0.7692307692307693,0.08291172542099401,0.23563764705874038,957,263,865,39,0.5271676300578034,0.4728323699421965,1.0,168.06515945422666,-0.0008063010704341126,0.0,-164.0,-332.0,168.0,16,5,0.44047619047619047,0.48214285714285715,0.6153846153846154,0.28205128205128205,0,0.27380952380952384,0.047619047619047616,0.9487179487179487,0.7435897435897436,0,0.023809523809523808,0.011904761904761904,1.0,0.8717948717948718,0,0.011904761904761904,0.0,1.0,0.9230769230769231,0
niah_mq_q2,69,0.20357142857142857,0.18137755102040817,0.022193877551020397,0.20357142857142857,0.0,0.4358974358974359,0.3076923076923077,0.2811301995237747,0.2706814283851795,354,270,307,39,0.6905537459283387,0.30944625407166126,1.0,197.58602963481752,0.0014878042307523826,0.0,-128.0,-324.0,196.0,15,18,0.6020408163265306,0.7755102040816326,0.2564102564102564,0.1794871794871795,0,0.5408163265306123,0.6275510204081632,0.4358974358974359,0.3076923076923077,0,0.32653061224489793,0.32653061224489793,0.6666666666666666,0.5897435897435898,0,0.08163265306122448,0.07142857142857142,1.0,0.8974358974358975,0
